#    Tpb[ms]      Tbh[ms]      Dh+[cm]
  9.85452E+01 -1.76714E+02  1.08645E+01
  9.87453E+01 -1.76514E+02  4.16004E+00
  9.89453E+01 -1.76314E+02  8.35352E+00
  9.91453E+01 -1.76114E+02  1.21743E+01
  9.93454E+01 -1.75914E+02  1.24241E+01
  9.95454E+01 -1.75714E+02  9.20085E+00
  9.97454E+01 -1.75514E+02  7.91760E+00
  9.99454E+01 -1.75314E+02  8.11251E+00
  1.00145E+02 -1.75114E+02  6.84261E+00
  1.00345E+02 -1.74914E+02  5.90083E+00
  1.00546E+02 -1.74714E+02  6.08569E+00
  1.00746E+02 -1.74514E+02  4.89590E+00
  1.00946E+02 -1.74314E+02  3.84219E+00
  1.01146E+02 -1.74114E+02  3.01047E+00
  1.01346E+02 -1.73914E+02  8.36858E-01
  1.01546E+02 -1.73714E+02 -9.80658E-01
  1.01746E+02 -1.73514E+02  8.61389E-02
  1.01946E+02 -1.73314E+02 -2.94345E-02
  1.02146E+02 -1.73114E+02 -3.31762E+00
  1.02346E+02 -1.72914E+02 -3.51053E+00
  1.02546E+02 -1.72714E+02 -5.99057E-01
  1.02746E+02 -1.72514E+02 -4.66076E-01
  1.02946E+02 -1.72314E+02 -1.68551E+00
  1.03146E+02 -1.72114E+02 -2.04111E-01
  1.03346E+02 -1.71914E+02 -4.04818E-01
  1.03546E+02 -1.71714E+02 -3.52389E+00
  1.03746E+02 -1.71514E+02 -5.80704E+00
  1.03946E+02 -1.71313E+02 -4.96957E+00
  1.04146E+02 -1.71113E+02 -1.41585E+00
  1.04346E+02 -1.70913E+02 -1.30076E+00
  1.04546E+02 -1.70713E+02 -4.23798E+00
  1.04746E+02 -1.70513E+02 -5.13122E+00
  1.04946E+02 -1.70313E+02 -3.03034E+00
  1.05146E+02 -1.70113E+02 -1.01174E+00
  1.05346E+02 -1.69913E+02 -3.71415E+00
  1.05546E+02 -1.69713E+02 -6.09696E+00
  1.05746E+02 -1.69513E+02 -5.75909E+00
  1.05946E+02 -1.69313E+02 -2.75772E+00
  1.06146E+02 -1.69113E+02 -1.72897E+00
  1.06346E+02 -1.68913E+02 -3.62660E+00
  1.06546E+02 -1.68713E+02 -5.88170E+00
  1.06746E+02 -1.68513E+02 -5.61559E+00
  1.06946E+02 -1.68313E+02 -5.20900E+00
  1.07146E+02 -1.68113E+02 -3.32319E+00
  1.07346E+02 -1.67913E+02 -4.18357E+00
  1.07547E+02 -1.67713E+02 -5.94803E+00
  1.07747E+02 -1.67513E+02 -6.61447E+00
  1.07947E+02 -1.67313E+02 -5.22762E+00
  1.08147E+02 -1.67113E+02 -3.37809E+00
  1.08347E+02 -1.66913E+02 -3.59840E+00
  1.08547E+02 -1.66713E+02 -6.18533E+00
  1.08747E+02 -1.66513E+02 -7.82419E+00
  1.08947E+02 -1.66313E+02 -7.32847E+00
  1.09147E+02 -1.66113E+02 -5.61910E+00
  1.09347E+02 -1.65913E+02 -5.11124E+00
  1.09547E+02 -1.65713E+02 -7.13674E+00
  1.09747E+02 -1.65513E+02 -7.26027E+00
  1.09947E+02 -1.65313E+02 -8.27150E+00
  1.10147E+02 -1.65113E+02 -8.78986E+00
  1.10347E+02 -1.64913E+02 -7.64663E+00
  1.10547E+02 -1.64713E+02 -6.16274E+00
  1.10747E+02 -1.64513E+02 -1.99013E+00
  1.10947E+02 -1.64312E+02 -1.72146E+00
  1.11147E+02 -1.64112E+02 -3.26399E+00
  1.11347E+02 -1.63912E+02 -5.15181E+00
  1.11547E+02 -1.63712E+02 -4.53646E+00
  1.11747E+02 -1.63512E+02 -5.08774E+00
  1.11947E+02 -1.63312E+02 -6.65255E+00
  1.12147E+02 -1.63112E+02 -4.00800E+00
  1.12347E+02 -1.62912E+02  4.30318E-01
  1.12547E+02 -1.62712E+02  1.18092E+00
  1.12747E+02 -1.62512E+02  1.36326E+00
  1.12947E+02 -1.62312E+02  3.49329E+00
  1.13147E+02 -1.62112E+02  4.68477E+00
  1.13347E+02 -1.61912E+02  4.03641E+00
  1.13547E+02 -1.61712E+02 -9.96529E-01
  1.13747E+02 -1.61512E+02 -1.12231E+00
  1.13947E+02 -1.61312E+02  2.45771E-01
  1.14147E+02 -1.61112E+02  1.28538E+00
  1.14348E+02 -1.60912E+02  1.97398E+00
  1.14548E+02 -1.60712E+02  2.82990E+00
  1.14748E+02 -1.60512E+02  6.02333E+00
  1.14948E+02 -1.60312E+02  3.97495E+00
  1.15148E+02 -1.60112E+02  1.50032E+00
  1.15348E+02 -1.59912E+02  3.86830E+00
  1.15548E+02 -1.59712E+02  5.56376E+00
  1.15748E+02 -1.59512E+02  3.14204E+00
  1.15948E+02 -1.59312E+02  7.26673E-01
  1.16148E+02 -1.59112E+02 -1.26066E-01
  1.16348E+02 -1.58912E+02  1.62546E+00
  1.16548E+02 -1.58712E+02  2.29998E+00
  1.16748E+02 -1.58512E+02  4.16808E+00
  1.16948E+02 -1.58312E+02  5.70704E+00
  1.17148E+02 -1.58112E+02  6.52204E+00
  1.17348E+02 -1.57912E+02  7.31214E+00
  1.17548E+02 -1.57712E+02  4.57177E+00
  1.17748E+02 -1.57512E+02  1.12967E+00
  1.17948E+02 -1.57311E+02 -6.27445E-01
  1.18148E+02 -1.57111E+02  8.85813E-01
  1.18348E+02 -1.56911E+02 -2.08373E+00
  1.18548E+02 -1.56711E+02  2.46953E+00
  1.18748E+02 -1.56511E+02  5.98451E+00
  1.18948E+02 -1.56311E+02  3.18027E+00
  1.19148E+02 -1.56111E+02  1.40498E+00
  1.19348E+02 -1.55911E+02  3.26197E+00
  1.19548E+02 -1.55711E+02  7.96653E+00
  1.19748E+02 -1.55511E+02  7.37722E+00
  1.19948E+02 -1.55311E+02  2.59783E+00
  1.20148E+02 -1.55111E+02  9.49641E-01
  1.20348E+02 -1.54911E+02  1.76561E+00
  1.20548E+02 -1.54711E+02  8.99303E-01
  1.20748E+02 -1.54511E+02 -1.03132E+00
  1.20948E+02 -1.54311E+02  3.85482E+00
  1.21148E+02 -1.54111E+02  6.44522E+00
  1.21349E+02 -1.53911E+02  5.22404E+00
  1.21549E+02 -1.53711E+02  6.27864E+00
  1.21749E+02 -1.53511E+02  7.90975E+00
  1.21949E+02 -1.53311E+02  5.54817E+00
  1.22149E+02 -1.53111E+02  2.64572E+00
  1.22349E+02 -1.52911E+02  4.99887E+00
  1.22549E+02 -1.52711E+02  6.35651E+00
  1.22749E+02 -1.52511E+02  4.29619E+00
  1.22949E+02 -1.52311E+02  4.54086E+00
  1.23149E+02 -1.52111E+02  6.17636E+00
  1.23349E+02 -1.51911E+02  7.85115E+00
  1.23549E+02 -1.51711E+02  1.02798E+01
  1.23749E+02 -1.51511E+02  8.33807E+00
  1.23949E+02 -1.51311E+02  6.87007E+00
  1.24149E+02 -1.51111E+02  4.89112E+00
  1.24349E+02 -1.50911E+02  3.00701E+00
  1.24549E+02 -1.50711E+02  1.70933E+00
  1.24749E+02 -1.50510E+02 -2.24639E-01
  1.24949E+02 -1.50310E+02 -1.48399E+00
  1.25149E+02 -1.50110E+02 -3.72634E-01
  1.25349E+02 -1.49910E+02  2.47983E+00
  1.25549E+02 -1.49710E+02  3.76326E+00
  1.25749E+02 -1.49510E+02  2.21225E+00
  1.25949E+02 -1.49310E+02 -4.80396E-01
  1.26149E+02 -1.49110E+02 -3.44959E+00
  1.26349E+02 -1.48910E+02 -4.93307E+00
  1.26549E+02 -1.48710E+02 -5.47664E+00
  1.26749E+02 -1.48510E+02 -2.08060E+00
  1.26949E+02 -1.48310E+02 -9.89492E-01
  1.27149E+02 -1.48110E+02 -6.16903E+00
  1.27349E+02 -1.47910E+02 -8.64085E+00
  1.27549E+02 -1.47710E+02 -5.91085E+00
  1.27749E+02 -1.47510E+02 -5.03415E+00
  1.27949E+02 -1.47310E+02 -7.20778E+00
  1.28149E+02 -1.47110E+02 -9.23250E+00
  1.28350E+02 -1.46910E+02 -7.58721E+00
  1.28550E+02 -1.46710E+02 -5.75753E+00
  1.28750E+02 -1.46510E+02 -1.71473E+00
  1.28950E+02 -1.46310E+02 -3.82818E+00
  1.29150E+02 -1.46110E+02 -6.52663E+00
  1.29350E+02 -1.45910E+02 -6.96081E+00
  1.29550E+02 -1.45710E+02 -7.01607E+00
  1.29750E+02 -1.45510E+02 -6.53595E+00
  1.29950E+02 -1.45310E+02 -6.83964E+00
  1.30150E+02 -1.45110E+02 -5.66365E+00
  1.30350E+02 -1.44910E+02  1.17022E+00
  1.30550E+02 -1.44710E+02  3.67876E-01
  1.30750E+02 -1.44510E+02 -4.07928E+00
  1.30950E+02 -1.44310E+02 -2.12727E+00
  1.31150E+02 -1.44110E+02 -1.07771E+00
  1.31350E+02 -1.43910E+02 -4.64707E+00
  1.31550E+02 -1.43710E+02 -6.35276E+00
  1.31750E+02 -1.43510E+02 -8.56311E+00
  1.31950E+02 -1.43309E+02 -2.99249E+00
  1.32150E+02 -1.43109E+02 -2.34562E+00
  1.32350E+02 -1.42909E+02 -3.20086E+00
  1.32550E+02 -1.42709E+02  1.91325E+00
  1.32750E+02 -1.42509E+02  4.96279E+00
  1.32950E+02 -1.42309E+02  2.75381E-01
  1.33150E+02 -1.42109E+02 -2.24880E+00
  1.33350E+02 -1.41909E+02 -1.41808E+00
  1.33550E+02 -1.41709E+02  2.28297E-01
  1.33750E+02 -1.41509E+02 -6.27009E-01
  1.33950E+02 -1.41309E+02 -2.29467E-01
  1.34150E+02 -1.41109E+02  9.43276E-01
  1.34350E+02 -1.40909E+02  1.30543E+00
  1.34550E+02 -1.40709E+02 -5.85733E-01
  1.34750E+02 -1.40509E+02 -9.97808E-01
  1.34950E+02 -1.40309E+02 -2.96664E+00
  1.35150E+02 -1.40109E+02 -4.57086E-02
  1.35350E+02 -1.39909E+02  2.45131E+00
  1.35551E+02 -1.39709E+02  3.36568E-01
  1.35751E+02 -1.39509E+02 -1.32709E+00
  1.35951E+02 -1.39309E+02 -2.15728E+00
  1.36151E+02 -1.39109E+02 -4.49647E+00
  1.36351E+02 -1.38909E+02 -6.93454E+00
  1.36551E+02 -1.38709E+02 -8.48485E+00
  1.36751E+02 -1.38509E+02 -6.42826E+00
  1.36951E+02 -1.38309E+02 -2.63529E-01
  1.37151E+02 -1.38109E+02 -4.74085E+00
  1.37351E+02 -1.37909E+02 -9.25630E+00
  1.37551E+02 -1.37709E+02 -5.80929E+00
  1.37751E+02 -1.37509E+02 -5.99967E+00
  1.37951E+02 -1.37309E+02 -1.06632E+01
  1.38151E+02 -1.37109E+02 -1.10757E+01
  1.38351E+02 -1.36909E+02 -7.91924E+00
  1.38551E+02 -1.36709E+02 -2.97400E+00
  1.38751E+02 -1.36509E+02 -4.99133E-01
  1.38951E+02 -1.36308E+02 -7.28508E-01
  1.39151E+02 -1.36108E+02  2.84345E+00
  1.39351E+02 -1.35908E+02  9.37781E+00
  1.39551E+02 -1.35708E+02  8.64029E+00
  1.39751E+02 -1.35508E+02  7.60992E+00
  1.39951E+02 -1.35308E+02  9.35414E+00
  1.40151E+02 -1.35108E+02  1.01836E+01
  1.40351E+02 -1.34908E+02  1.22550E+01
  1.40551E+02 -1.34708E+02  1.71940E+01
  1.40751E+02 -1.34508E+02  1.59666E+01
  1.40951E+02 -1.34308E+02  1.10205E+01
  1.41151E+02 -1.34108E+02  5.80844E+00
  1.41351E+02 -1.33908E+02  1.11487E+00
  1.41551E+02 -1.33708E+02 -5.35018E+00
  1.41751E+02 -1.33508E+02 -8.67201E+00
  1.41951E+02 -1.33308E+02 -8.98691E+00
  1.42151E+02 -1.33108E+02 -7.55815E+00
  1.42351E+02 -1.32908E+02 -4.06617E+00
  1.42552E+02 -1.32708E+02  3.75491E+00
  1.42752E+02 -1.32508E+02  9.13954E+00
  1.42952E+02 -1.32308E+02  1.56021E+00
  1.43152E+02 -1.32108E+02  2.64284E-01
  1.43352E+02 -1.31908E+02  9.45967E-01
  1.43552E+02 -1.31708E+02  2.83610E+00
  1.43752E+02 -1.31508E+02  3.89515E+00
  1.43952E+02 -1.31308E+02  4.34681E+00
  1.44152E+02 -1.31108E+02  6.68027E+00
  1.44352E+02 -1.30908E+02  1.10263E+01
  1.44552E+02 -1.30708E+02  1.12901E+01
  1.44752E+02 -1.30508E+02  6.11951E+00
  1.44952E+02 -1.30308E+02  5.50129E+00
  1.45152E+02 -1.30108E+02  1.13965E+00
  1.45352E+02 -1.29908E+02 -5.56666E+00
  1.45552E+02 -1.29708E+02 -2.30705E+00
  1.45752E+02 -1.29508E+02  2.20049E-01
  1.45952E+02 -1.29307E+02 -6.68830E-01
  1.46152E+02 -1.29107E+02 -1.55224E+00
  1.46352E+02 -1.28907E+02  5.55853E+00
  1.46552E+02 -1.28707E+02  5.88561E+00
  1.46752E+02 -1.28507E+02 -3.06711E+00
  1.46952E+02 -1.28307E+02 -4.43234E+00
  1.47152E+02 -1.28107E+02 -6.29188E+00
  1.47352E+02 -1.27907E+02 -7.82400E+00
  1.47552E+02 -1.27707E+02 -6.40887E+00
  1.47752E+02 -1.27507E+02 -3.50369E+00
  1.47952E+02 -1.27307E+02 -3.29287E-03
  1.48152E+02 -1.27107E+02  3.29971E+00
  1.48352E+02 -1.26907E+02  2.34466E+00
  1.48552E+02 -1.26707E+02  3.20894E-02
  1.48752E+02 -1.26507E+02 -1.20336E+00
  1.48952E+02 -1.26307E+02 -3.48737E+00
  1.49152E+02 -1.26107E+02 -1.72259E+00
  1.49352E+02 -1.25907E+02  1.00111E-01
  1.49553E+02 -1.25707E+02 -4.29556E-01
  1.49753E+02 -1.25507E+02 -9.02178E-01
  1.49953E+02 -1.25307E+02  1.11777E+00
  1.50153E+02 -1.25107E+02  1.02363E+01
  1.50353E+02 -1.24907E+02  9.78267E+00
  1.50553E+02 -1.24707E+02 -4.05318E-01
  1.50753E+02 -1.24507E+02 -4.22071E+00
  1.50953E+02 -1.24307E+02 -6.03626E+00
  1.51153E+02 -1.24107E+02 -5.64160E+00
  1.51353E+02 -1.23907E+02 -2.82913E+00
  1.51553E+02 -1.23707E+02  5.63375E-01
  1.51753E+02 -1.23507E+02  4.74439E+00
  1.51953E+02 -1.23307E+02  5.51799E+00
  1.52153E+02 -1.23107E+02 -1.44353E+00
  1.52353E+02 -1.22907E+02 -9.91315E-01
  1.52553E+02 -1.22707E+02  1.17867E+00
  1.52753E+02 -1.22507E+02 -3.03223E-01
  1.52953E+02 -1.22306E+02 -2.47563E+00
  1.53153E+02 -1.22106E+02  2.08711E+00
  1.53353E+02 -1.21906E+02  3.91792E+00
  1.53553E+02 -1.21706E+02  1.97622E+00
  1.53753E+02 -1.21506E+02  7.84904E+00
  1.53953E+02 -1.21306E+02  4.01733E+00
  1.54153E+02 -1.21106E+02 -4.51772E+00
  1.54353E+02 -1.20906E+02 -2.90550E+00
  1.54553E+02 -1.20706E+02 -1.42128E-01
  1.54753E+02 -1.20506E+02 -2.33064E+00
  1.54953E+02 -1.20306E+02 -3.58386E+00
  1.55153E+02 -1.20106E+02 -1.73877E+00
  1.55353E+02 -1.19906E+02  8.73072E+00
  1.55553E+02 -1.19706E+02  4.52669E+00
  1.55753E+02 -1.19506E+02 -5.62157E+00
  1.55953E+02 -1.19306E+02 -4.78855E+00
  1.56153E+02 -1.19106E+02 -2.96727E+00
  1.56353E+02 -1.18906E+02 -5.32852E+00
  1.56554E+02 -1.18706E+02 -3.88054E+00
  1.56754E+02 -1.18506E+02 -6.99058E-01
  1.56954E+02 -1.18306E+02  1.15555E+00
  1.57154E+02 -1.18106E+02  9.44733E-01
  1.57354E+02 -1.17906E+02  1.26436E+00
  1.57554E+02 -1.17706E+02  2.09523E+00
  1.57754E+02 -1.17506E+02 -6.32258E-01
  1.57954E+02 -1.17306E+02 -7.04502E+00
  1.58154E+02 -1.17106E+02 -1.62740E+00
  1.58354E+02 -1.16906E+02  5.97346E+00
  1.58554E+02 -1.16706E+02  5.60639E+00
  1.58754E+02 -1.16506E+02  1.62032E+00
  1.58954E+02 -1.16306E+02  4.18591E-01
  1.59154E+02 -1.16106E+02  3.17287E+00
  1.59354E+02 -1.15906E+02 -4.27042E-01
  1.59554E+02 -1.15706E+02 -6.19366E-01
  1.59754E+02 -1.15506E+02  4.57830E+00
  1.59954E+02 -1.15305E+02  6.17794E+00
  1.60154E+02 -1.15105E+02  4.85819E+00
  1.60354E+02 -1.14905E+02  5.28116E+00
  1.60554E+02 -1.14705E+02  1.76325E+00
  1.60754E+02 -1.14505E+02 -2.76283E+00
  1.60954E+02 -1.14305E+02 -4.06824E+00
  1.61154E+02 -1.14105E+02 -4.18136E+00
  1.61354E+02 -1.13905E+02 -4.50631E+00
  1.61554E+02 -1.13705E+02 -3.45601E+00
  1.61754E+02 -1.13505E+02 -4.59015E-02
  1.61954E+02 -1.13305E+02  1.15252E+00
  1.62154E+02 -1.13105E+02  2.39986E+00
  1.62354E+02 -1.12905E+02  2.44307E+00
  1.62554E+02 -1.12705E+02  3.12883E-01
  1.62754E+02 -1.12505E+02  9.57965E-01
  1.62954E+02 -1.12305E+02 -1.57068E+00
  1.63154E+02 -1.12105E+02 -4.14299E+00
  1.63354E+02 -1.11905E+02 -1.57589E+00
  1.63555E+02 -1.11705E+02 -9.16010E-01
  1.63755E+02 -1.11505E+02 -4.59438E-01
  1.63955E+02 -1.11305E+02  3.47383E+00
  1.64155E+02 -1.11105E+02  6.70237E+00
  1.64355E+02 -1.10905E+02  8.24825E+00
  1.64555E+02 -1.10705E+02  1.06371E+00
  1.64755E+02 -1.10505E+02  5.41352E+00
  1.64955E+02 -1.10305E+02  8.55130E+00
  1.65155E+02 -1.10105E+02  5.16695E+00
  1.65355E+02 -1.09905E+02  2.77148E+00
  1.65555E+02 -1.09705E+02  2.46576E+00
  1.65755E+02 -1.09505E+02  4.84922E+00
  1.65955E+02 -1.09305E+02  3.61670E+00
  1.66155E+02 -1.09105E+02 -1.70152E-01
  1.66355E+02 -1.08905E+02  3.52071E+00
  1.66555E+02 -1.08705E+02  1.84442E+00
  1.66755E+02 -1.08505E+02  1.14893E-01
  1.66955E+02 -1.08304E+02  1.19447E+00
  1.67155E+02 -1.08104E+02 -3.53521E-01
  1.67355E+02 -1.07904E+02 -3.63016E+00
  1.67555E+02 -1.07704E+02 -7.80839E+00
  1.67755E+02 -1.07504E+02 -1.34043E+01
  1.67955E+02 -1.07304E+02 -1.17258E+01
  1.68155E+02 -1.07104E+02 -8.96115E+00
  1.68355E+02 -1.06904E+02 -1.07443E+01
  1.68555E+02 -1.06704E+02 -8.52256E+00
  1.68755E+02 -1.06504E+02 -6.24715E+00
  1.68955E+02 -1.06304E+02 -5.70160E+00
  1.69155E+02 -1.06104E+02 -6.28008E+00
  1.69355E+02 -1.05904E+02 -4.41519E+00
  1.69555E+02 -1.05704E+02  3.04840E+00
  1.69755E+02 -1.05504E+02 -6.67490E-01
  1.69955E+02 -1.05304E+02 -4.46301E+00
  1.70155E+02 -1.05104E+02 -2.39339E+00
  1.70355E+02 -1.04904E+02  3.98602E+00
  1.70556E+02 -1.04704E+02  5.21483E+00
  1.70756E+02 -1.04504E+02 -1.07559E+00
  1.70956E+02 -1.04304E+02 -3.16691E+00
  1.71156E+02 -1.04104E+02 -6.65382E-02
  1.71356E+02 -1.03904E+02 -2.42349E+00
  1.71556E+02 -1.03704E+02 -9.21647E-01
  1.71756E+02 -1.03504E+02  2.43614E+00
  1.71956E+02 -1.03304E+02  3.29179E+00
  1.72156E+02 -1.03104E+02 -2.02029E+00
  1.72356E+02 -1.02904E+02 -4.24019E+00
  1.72556E+02 -1.02704E+02 -2.58133E+00
  1.72756E+02 -1.02504E+02 -1.20141E+00
  1.72956E+02 -1.02304E+02 -2.93114E+00
  1.73156E+02 -1.02104E+02 -6.19065E+00
  1.73356E+02 -1.01904E+02 -4.98282E+00
  1.73556E+02 -1.01704E+02 -3.32493E+00
  1.73756E+02 -1.01504E+02 -3.21124E+00
  1.73956E+02 -1.01303E+02 -9.68016E-03
  1.74156E+02 -1.01103E+02  4.05166E+00
  1.74356E+02 -1.00903E+02  1.30807E+00
  1.74556E+02 -1.00703E+02 -1.69987E+00
  1.74756E+02 -1.00503E+02 -4.25636E+00
  1.74956E+02 -1.00303E+02 -1.06532E+01
  1.75156E+02 -1.00103E+02 -1.39838E+01
  1.75356E+02 -9.99033E+01 -1.66579E+01
  1.75556E+02 -9.97033E+01 -1.30193E+01
  1.75756E+02 -9.95032E+01 -1.10225E+01
  1.75956E+02 -9.93032E+01 -1.06300E+01
  1.76156E+02 -9.91032E+01 -7.45084E+00
  1.76356E+02 -9.89032E+01  4.36260E-01
  1.76556E+02 -9.87031E+01  8.31384E+00
  1.76756E+02 -9.85031E+01  9.25572E+00
  1.76956E+02 -9.83031E+01  6.13644E+00
  1.77156E+02 -9.81030E+01  3.59938E+00
  1.77356E+02 -9.79030E+01  8.41014E+00
  1.77557E+02 -9.77030E+01  2.79078E+00
  1.77757E+02 -9.75030E+01 -1.02800E+00
  1.77957E+02 -9.73029E+01  5.03699E+00
  1.78157E+02 -9.71029E+01  6.37781E+00
  1.78357E+02 -9.69029E+01  6.77483E+00
  1.78557E+02 -9.67028E+01  6.47850E+00
  1.78757E+02 -9.65028E+01  3.40695E+00
  1.78957E+02 -9.63028E+01  4.62263E+00
  1.79157E+02 -9.61028E+01  7.22488E+00
  1.79357E+02 -9.59027E+01  3.40161E+00
  1.79557E+02 -9.57027E+01  1.74202E+00
  1.79757E+02 -9.55027E+01  3.17603E+00
  1.79957E+02 -9.53026E+01  2.46322E+00
  1.80157E+02 -9.51026E+01  3.68882E+00
  1.80357E+02 -9.49026E+01  5.61975E+00
  1.80557E+02 -9.47026E+01  3.75338E+00
  1.80757E+02 -9.45025E+01  6.34149E+00
  1.80957E+02 -9.43025E+01  9.72663E+00
  1.81157E+02 -9.41025E+01  1.05898E+01
  1.81357E+02 -9.39024E+01  1.03529E+01
  1.81557E+02 -9.37024E+01  8.59461E+00
  1.81757E+02 -9.35024E+01  4.36550E+00
  1.81957E+02 -9.33024E+01 -6.12995E-03
  1.82157E+02 -9.31023E+01 -3.80025E+00
  1.82357E+02 -9.29023E+01 -4.69544E+00
  1.82557E+02 -9.27023E+01 -3.42249E+00
  1.82757E+02 -9.25022E+01 -3.90836E+00
  1.82957E+02 -9.23022E+01 -3.24913E+00
  1.83157E+02 -9.21022E+01 -4.45529E+00
  1.83357E+02 -9.19022E+01 -5.41698E+00
  1.83557E+02 -9.17021E+01 -2.29989E+00
  1.83757E+02 -9.15021E+01  6.17737E-01
  1.83957E+02 -9.13021E+01  2.68435E+00
  1.84157E+02 -9.11020E+01  1.39819E+00
  1.84357E+02 -9.09020E+01  1.90629E-01
  1.84558E+02 -9.07020E+01  1.35130E+00
  1.84758E+02 -9.05020E+01 -7.31646E-01
  1.84958E+02 -9.03019E+01  1.09043E+00
  1.85158E+02 -9.01019E+01  1.44558E+00
  1.85358E+02 -8.99019E+01  5.47235E-02
  1.85558E+02 -8.97018E+01  3.07991E+00
  1.85758E+02 -8.95018E+01  5.40343E+00
  1.85958E+02 -8.93018E+01  2.03393E+00
  1.86158E+02 -8.91018E+01 -1.12619E+00
  1.86358E+02 -8.89017E+01 -1.28028E-01
  1.86558E+02 -8.87017E+01 -1.10626E+00
  1.86758E+02 -8.85017E+01 -3.62049E+00
  1.86958E+02 -8.83016E+01 -1.99680E+00
  1.87158E+02 -8.81016E+01 -5.08124E-01
  1.87358E+02 -8.79016E+01 -3.90216E+00
  1.87558E+02 -8.77016E+01 -6.12829E+00
  1.87758E+02 -8.75015E+01 -3.79708E+00
  1.87958E+02 -8.73015E+01 -6.08329E+00
  1.88158E+02 -8.71015E+01 -7.92444E+00
  1.88358E+02 -8.69014E+01 -5.26528E+00
  1.88558E+02 -8.67014E+01 -3.82661E+00
  1.88758E+02 -8.65014E+01 -6.16610E+00
  1.88958E+02 -8.63014E+01  2.09408E+00
  1.89158E+02 -8.61013E+01  2.56061E+00
  1.89358E+02 -8.59013E+01  2.29356E+00
  1.89558E+02 -8.57013E+01  2.79773E+00
  1.89758E+02 -8.55012E+01  1.27860E+00
  1.89958E+02 -8.53012E+01  3.68546E+00
  1.90158E+02 -8.51012E+01  1.58214E+00
  1.90358E+02 -8.49012E+01 -3.62567E-01
  1.90558E+02 -8.47011E+01 -2.68240E+00
  1.90758E+02 -8.45011E+01 -1.63483E+00
  1.90958E+02 -8.43011E+01 -1.89281E+00
  1.91158E+02 -8.41010E+01  2.98664E+00
  1.91358E+02 -8.39010E+01  4.63565E+00
  1.91559E+02 -8.37010E+01  1.71298E+00
  1.91759E+02 -8.35010E+01  5.66042E+00
  1.91959E+02 -8.33009E+01  3.98992E+00
  1.92159E+02 -8.31009E+01  2.99827E+00
  1.92359E+02 -8.29009E+01  3.92828E+00
  1.92559E+02 -8.27008E+01  1.12459E+01
  1.92759E+02 -8.25008E+01  1.12169E+01
  1.92959E+02 -8.23008E+01  5.78108E+00
  1.93159E+02 -8.21008E+01 -3.76826E+00
  1.93359E+02 -8.19007E+01 -8.00721E+00
  1.93559E+02 -8.17007E+01 -5.44269E+00
  1.93759E+02 -8.15007E+01  5.10373E+00
  1.93959E+02 -8.13006E+01  1.45464E+01
  1.94159E+02 -8.11006E+01  8.88829E+00
  1.94359E+02 -8.09006E+01 -3.06057E+00
  1.94559E+02 -8.07006E+01 -8.33211E+00
  1.94759E+02 -8.05005E+01  3.41706E+00
  1.94959E+02 -8.03005E+01  1.32819E+01
  1.95159E+02 -8.01005E+01  1.28267E+01
  1.95359E+02 -7.99004E+01  9.46720E+00
  1.95559E+02 -7.97004E+01  7.39343E+00
  1.95759E+02 -7.95004E+01  6.81595E+00
  1.95959E+02 -7.93004E+01  5.88469E+00
  1.96159E+02 -7.91003E+01  4.70011E+00
  1.96359E+02 -7.89003E+01  9.05012E-01
  1.96559E+02 -7.87003E+01 -2.58437E+00
  1.96759E+02 -7.85002E+01 -1.25628E+01
  1.96959E+02 -7.83002E+01 -1.57709E+01
  1.97159E+02 -7.81002E+01 -1.86457E+01
  1.97359E+02 -7.79002E+01 -1.25718E+01
  1.97559E+02 -7.77001E+01 -5.08951E+00
  1.97759E+02 -7.75001E+01  1.47980E+00
  1.97959E+02 -7.73001E+01  7.65740E+00
  1.98159E+02 -7.71000E+01  1.49937E+01
  1.98359E+02 -7.69000E+01  7.97117E+00
  1.98560E+02 -7.67000E+01 -3.98894E+00
  1.98760E+02 -7.65000E+01 -1.24623E+01
  1.98960E+02 -7.62999E+01 -2.02409E+01
  1.99160E+02 -7.60999E+01 -1.97985E+01
  1.99360E+02 -7.58999E+01 -2.20963E+01
  1.99560E+02 -7.56998E+01 -2.26298E+01
  1.99760E+02 -7.54998E+01 -1.23574E+01
  1.99960E+02 -7.52998E+01 -3.07864E+00
  2.00160E+02 -7.50998E+01  4.00691E+00
  2.00360E+02 -7.48997E+01  6.31976E+00
  2.00560E+02 -7.46997E+01  3.89903E+00
  2.00760E+02 -7.44997E+01 -4.33819E-01
  2.00960E+02 -7.42996E+01 -3.02954E+00
  2.01160E+02 -7.40996E+01 -7.59660E+00
  2.01360E+02 -7.38996E+01 -9.73497E+00
  2.01560E+02 -7.36996E+01 -6.62635E+00
  2.01760E+02 -7.34995E+01 -4.13090E+00
  2.01960E+02 -7.32995E+01 -4.26198E-01
  2.02160E+02 -7.30995E+01  8.75929E+00
  2.02360E+02 -7.28994E+01  1.59604E+01
  2.02560E+02 -7.26994E+01  1.77832E+01
  2.02760E+02 -7.24994E+01  1.35550E+01
  2.02960E+02 -7.22994E+01  1.58159E+01
  2.03160E+02 -7.20993E+01  1.69551E+01
  2.03360E+02 -7.18993E+01  1.98439E+01
  2.03560E+02 -7.16993E+01  1.16542E+01
