#    Tpb[ms]      Tbh[ms]      Dh+[cm]
  4.14427E+02  1.48004E+02 -2.77585E-02
  4.14827E+02  1.48404E+02  2.01078E-02
  4.15227E+02  1.48804E+02 -1.08490E-01
  4.15627E+02  1.49204E+02 -5.57379E-02
  4.16027E+02  1.49604E+02 -1.79831E-02
  4.16428E+02  1.50004E+02 -6.66171E-02
  4.16828E+02  1.50404E+02 -1.41298E-02
  4.17228E+02  1.50804E+02  1.65452E-02
  4.17628E+02  1.51204E+02 -7.93492E-02
  4.18028E+02  1.51604E+02 -5.07973E-02
  4.18428E+02  1.52005E+02 -7.11011E-02
  4.18828E+02  1.52405E+02 -6.21696E-02
  4.19228E+02  1.52805E+02 -8.05555E-02
  4.19628E+02  1.53205E+02  3.35124E-02
  4.20028E+02  1.53605E+02 -4.21396E-02
  4.20428E+02  1.54005E+02 -4.05314E-02
  4.20828E+02  1.54405E+02  7.21183E-03
  4.21228E+02  1.54805E+02  9.14626E-03
  4.21628E+02  1.55205E+02 -3.61496E-02
  4.22028E+02  1.55605E+02 -3.28949E-02
  4.22428E+02  1.56005E+02 -1.12072E-02
  4.22828E+02  1.56405E+02 -1.39570E-03
  4.23229E+02  1.56805E+02 -3.88199E-02
  4.23629E+02  1.57205E+02 -6.71092E-02
  4.24029E+02  1.57605E+02  3.02006E-02
  4.24429E+02  1.58005E+02  2.17803E-02
  4.24829E+02  1.58405E+02 -5.78753E-02
  4.25229E+02  1.58805E+02  2.19026E-02
  4.25629E+02  1.59206E+02  4.75924E-02
  4.26029E+02  1.59606E+02  4.92923E-02
  4.26429E+02  1.60006E+02  1.32868E-02
  4.26829E+02  1.60406E+02  2.27662E-03
  4.27229E+02  1.60806E+02  7.37898E-02
  4.27629E+02  1.61206E+02  7.37310E-02
  4.28029E+02  1.61606E+02  3.41324E-02
  4.28429E+02  1.62006E+02  3.93425E-02
  4.28829E+02  1.62406E+02  4.04303E-02
  4.29229E+02  1.62806E+02  5.80685E-02
  4.29629E+02  1.63206E+02  5.18757E-02
  4.30029E+02  1.63606E+02  4.90350E-02
  4.30430E+02  1.64006E+02  2.60376E-02
  4.30830E+02  1.64406E+02  3.49995E-02
  4.31230E+02  1.64806E+02  1.46329E-02
  4.31630E+02  1.65206E+02  4.11622E-02
  4.32030E+02  1.65606E+02  3.94444E-02
  4.32430E+02  1.66007E+02  4.91809E-02
  4.32830E+02  1.66407E+02  7.90007E-02
  4.33230E+02  1.66807E+02  7.26867E-02
  4.33630E+02  1.67207E+02  1.23429E-01
  4.34030E+02  1.67607E+02  1.15193E-01
  4.34430E+02  1.68007E+02  9.48177E-02
  4.34830E+02  1.68407E+02  4.57123E-02
  4.35230E+02  1.68807E+02  5.18717E-02
  4.35630E+02  1.69207E+02  3.32532E-02
  4.36030E+02  1.69607E+02  1.63978E-03
  4.36430E+02  1.70007E+02  1.08483E-01
  4.36830E+02  1.70407E+02  6.77726E-02
  4.37230E+02  1.70807E+02  6.01746E-02
  4.37631E+02  1.71207E+02 -1.16669E-02
  4.38031E+02  1.71607E+02 -3.05281E-04
  4.38431E+02  1.72007E+02  6.15863E-03
  4.38831E+02  1.72407E+02 -3.15173E-02
  4.39231E+02  1.72807E+02 -1.12515E-02
  4.39631E+02  1.73208E+02 -1.94416E-02
  4.40031E+02  1.73608E+02 -3.17155E-02
  4.40431E+02  1.74008E+02 -1.26130E-02
  4.40831E+02  1.74408E+02  1.36438E-02
  4.41231E+02  1.74808E+02 -3.68197E-02
  4.41631E+02  1.75208E+02 -1.27412E-02
  4.42031E+02  1.75608E+02 -2.33220E-03
  4.42431E+02  1.76008E+02 -1.06910E-01
  4.42831E+02  1.76408E+02 -6.69164E-02
  4.43231E+02  1.76808E+02 -4.57578E-02
  4.43631E+02  1.77208E+02 -2.15183E-02
  4.44031E+02  1.77608E+02 -1.09756E-01
  4.44432E+02  1.78008E+02 -1.70490E-02
  4.44832E+02  1.78408E+02 -9.19919E-02
  4.45232E+02  1.78808E+02 -7.04530E-02
  4.45632E+02  1.79208E+02 -1.25133E-01
  4.46032E+02  1.79608E+02 -6.51631E-02
  4.46432E+02  1.80009E+02 -9.51927E-02
  4.46832E+02  1.80409E+02 -6.10540E-02
  4.47232E+02  1.80809E+02 -9.24519E-02
  4.47632E+02  1.81209E+02 -4.54889E-02
  4.48032E+02  1.81609E+02 -9.37919E-02
  4.48432E+02  1.82009E+02 -8.83908E-02
  4.48832E+02  1.82409E+02 -1.40285E-01
  4.49232E+02  1.82809E+02 -1.15898E-01
  4.49632E+02  1.83209E+02 -4.18014E-02
  4.50032E+02  1.83609E+02 -2.79139E-03
  4.50432E+02  1.84009E+02 -8.58592E-02
  4.50832E+02  1.84409E+02 -1.45381E-01
  4.51232E+02  1.84809E+02 -7.57761E-02
  4.51633E+02  1.85209E+02 -9.40607E-02
  4.52033E+02  1.85609E+02 -4.66820E-02
  4.52433E+02  1.86009E+02 -1.14141E-02
  4.52833E+02  1.86409E+02 -4.57908E-02
  4.53233E+02  1.86809E+02  5.33215E-02
  4.53633E+02  1.87210E+02  1.78828E-02
  4.54033E+02  1.87610E+02  4.87129E-02
  4.54433E+02  1.88010E+02  1.61612E-02
  4.54833E+02  1.88410E+02 -1.85651E-02
  4.55233E+02  1.88810E+02 -2.62987E-02
  4.55633E+02  1.89210E+02  8.43199E-03
  4.56033E+02  1.89610E+02  2.88521E-02
  4.56433E+02  1.90010E+02 -3.02543E-03
  4.56833E+02  1.90410E+02  2.87838E-02
  4.57233E+02  1.90810E+02  7.62498E-02
  4.57633E+02  1.91210E+02  7.73680E-02
  4.58033E+02  1.91610E+02  4.37776E-02
  4.58434E+02  1.92010E+02  1.13613E-01
  4.58834E+02  1.92410E+02  9.12232E-02
  4.59234E+02  1.92810E+02  8.39483E-02
  4.59634E+02  1.93210E+02  7.33464E-02
  4.60034E+02  1.93610E+02  9.70009E-02
  4.60434E+02  1.94011E+02  8.52141E-02
  4.60834E+02  1.94411E+02  6.79940E-02
  4.61234E+02  1.94811E+02  1.02281E-01
  4.61634E+02  1.95211E+02  7.60472E-02
  4.62034E+02  1.95611E+02  1.06515E-01
  4.62434E+02  1.96011E+02  1.39768E-01
  4.62834E+02  1.96411E+02  9.70389E-02
  4.63234E+02  1.96811E+02  6.99519E-02
  4.63634E+02  1.97211E+02  1.34869E-01
  4.64034E+02  1.97611E+02  1.05549E-01
  4.64434E+02  1.98011E+02  9.93638E-02
  4.64834E+02  1.98411E+02  5.94865E-02
  4.65234E+02  1.98811E+02  6.55349E-02
