#    Tpb[ms]      Tbh[ms]      Dh+[cm]
 -9.20772E+00 -1.85797E+02  3.66481E+00
 -8.20605E+00 -1.84796E+02  3.89228E+00
 -7.20438E+00 -1.83794E+02  4.24755E+00
 -6.20271E+00 -1.82792E+02  4.62866E+00
 -5.55529E+00 -1.82145E+02  4.93753E+00
 -5.35526E+00 -1.81945E+02  4.20385E+00
 -5.15523E+00 -1.81745E+02  6.46436E+00
 -4.95520E+00 -1.81545E+02  4.99829E+00
 -4.75517E+00 -1.81345E+02  5.19273E+00
 -4.55514E+00 -1.81145E+02  5.35784E+00
 -4.35511E+00 -1.80945E+02  5.02987E+00
 -4.15509E+00 -1.80745E+02  5.40760E+00
 -3.95506E+00 -1.80545E+02  5.44585E+00
 -3.75503E+00 -1.80345E+02  5.41230E+00
 -3.55500E+00 -1.80144E+02  5.37535E+00
 -3.35497E+00 -1.79944E+02  5.58185E+00
 -3.15494E+00 -1.79744E+02  5.69883E+00
 -2.95492E+00 -1.79544E+02  5.56207E+00
 -2.75489E+00 -1.79344E+02  5.40616E+00
 -2.55486E+00 -1.79144E+02  5.44250E+00
 -2.35483E+00 -1.78944E+02  5.58975E+00
 -2.15480E+00 -1.78744E+02  6.07155E+00
 -1.95477E+00 -1.78544E+02  5.66123E+00
 -1.75474E+00 -1.78344E+02  5.62345E+00
 -1.55472E+00 -1.78144E+02  5.57722E+00
 -1.35469E+00 -1.77944E+02  5.91976E+00
 -1.15466E+00 -1.77744E+02  5.49768E+00
 -9.54630E-01 -1.77544E+02  5.41301E+00
 -7.54601E-01 -1.77344E+02  5.53943E+00
 -5.54573E-01 -1.77144E+02  4.19459E+00
 -3.54544E-01 -1.76944E+02  3.16975E+00
 -1.54500E-01 -1.76744E+02  1.63259E+00
  4.56172E-02 -1.76544E+02 -2.69305E+00
  2.45646E-01 -1.76344E+02 -1.46843E+01
  4.45674E-01 -1.76144E+02 -1.63777E+01
  6.45703E-01 -1.75944E+02 -4.37319E+00
  8.45731E-01 -1.75744E+02 -1.43718E+00
  1.04576E+00 -1.75544E+02 -3.60372E+00
  1.24579E+00 -1.75344E+02 -4.39530E+00
  1.44582E+00 -1.75144E+02 -3.87261E+00
  1.64585E+00 -1.74944E+02 -2.20631E+00
  1.84587E+00 -1.74744E+02  1.65313E+00
  2.04590E+00 -1.74544E+02 -4.94757E+00
  2.24593E+00 -1.74344E+02 -4.38532E+00
  2.44596E+00 -1.74144E+02 -6.76155E+00
  2.64599E+00 -1.73944E+02 -3.38441E+00
  2.84602E+00 -1.73743E+02  2.69989E+00
  3.04605E+00 -1.73543E+02  3.76179E+00
  3.24607E+00 -1.73343E+02  1.24384E+00
  3.44610E+00 -1.73143E+02  1.17645E+00
  3.64613E+00 -1.72943E+02  2.87477E-01
  3.84616E+00 -1.72743E+02 -1.57808E+00
  4.04619E+00 -1.72543E+02 -2.29522E+00
  4.24622E+00 -1.72343E+02 -4.03080E+00
  4.44624E+00 -1.72143E+02 -8.29977E+00
  4.64627E+00 -1.71943E+02 -3.25071E+00
  4.84630E+00 -1.71743E+02  5.47596E+00
  5.04633E+00 -1.71543E+02  2.92568E+00
  5.24636E+00 -1.71343E+02  2.31544E+00
  5.44639E+00 -1.71143E+02  2.97528E+00
  5.64642E+00 -1.70943E+02  1.54530E+00
  5.84644E+00 -1.70743E+02  3.77341E+00
  6.04647E+00 -1.70543E+02  2.90162E+00
  6.24650E+00 -1.70343E+02  4.58535E+00
  6.44653E+00 -1.70143E+02  6.93354E+00
  6.64656E+00 -1.69943E+02  6.51789E+00
  6.84659E+00 -1.69743E+02  7.18002E+00
  7.04662E+00 -1.69543E+02  4.76979E+00
  7.24664E+00 -1.69343E+02 -4.19665E+00
  7.44667E+00 -1.69143E+02 -1.32440E+01
  7.64670E+00 -1.68943E+02 -2.14765E+01
  7.84673E+00 -1.68743E+02 -3.02445E+01
  8.04676E+00 -1.68543E+02 -3.45199E+01
  8.24679E+00 -1.68343E+02 -3.57177E+01
  8.44682E+00 -1.68143E+02 -3.21867E+01
  8.64684E+00 -1.67943E+02 -2.30297E+01
  8.84687E+00 -1.67743E+02 -1.24454E+01
  9.04690E+00 -1.67543E+02  3.71328E+00
  9.24693E+00 -1.67343E+02  1.36783E+01
  9.44696E+00 -1.67143E+02  2.07705E+01
  9.64699E+00 -1.66943E+02  2.13745E+01
  9.84702E+00 -1.66742E+02  1.99076E+01
  1.00470E+01 -1.66542E+02  1.83151E+01
  1.02471E+01 -1.66342E+02  1.78130E+01
  1.04471E+01 -1.66142E+02  1.31130E+01
  1.06471E+01 -1.65942E+02  1.28602E+01
  1.08472E+01 -1.65742E+02  1.73354E+01
  1.10472E+01 -1.65542E+02  2.06642E+01
  1.12472E+01 -1.65342E+02  1.86293E+01
  1.14472E+01 -1.65142E+02  7.16639E+00
  1.16473E+01 -1.64942E+02 -7.66501E+00
  1.18473E+01 -1.64742E+02 -1.88421E+01
  1.20473E+01 -1.64542E+02 -2.80462E+01
  1.22474E+01 -1.64342E+02 -3.50959E+01
  1.24474E+01 -1.64142E+02 -3.79443E+01
  1.26474E+01 -1.63942E+02 -3.81181E+01
  1.28474E+01 -1.63742E+02 -3.64586E+01
  1.30475E+01 -1.63542E+02 -3.32499E+01
  1.32475E+01 -1.63342E+02 -2.68379E+01
  1.34475E+01 -1.63142E+02 -1.81442E+01
  1.36476E+01 -1.62942E+02 -1.25789E+01
  1.38476E+01 -1.62742E+02 -7.57776E+00
  1.40476E+01 -1.62542E+02 -2.87566E+00
  1.42476E+01 -1.62342E+02  3.59489E+00
  1.44477E+01 -1.62142E+02  9.01129E+00
  1.46477E+01 -1.61942E+02  7.57829E+00
  1.48477E+01 -1.61742E+02  7.36705E+00
  1.50478E+01 -1.61542E+02  9.88390E+00
  1.52478E+01 -1.61342E+02  1.61908E+01
  1.54478E+01 -1.61142E+02  1.79333E+01
  1.56478E+01 -1.60942E+02  1.62238E+01
  1.58479E+01 -1.60742E+02  1.35051E+01
  1.60479E+01 -1.60542E+02  1.48511E+01
  1.62479E+01 -1.60342E+02  1.75903E+01
  1.64480E+01 -1.60142E+02  1.84208E+01
  1.66480E+01 -1.59942E+02  2.28730E+01
  1.68480E+01 -1.59741E+02  2.50706E+01
  1.70480E+01 -1.59541E+02  2.25417E+01
  1.72481E+01 -1.59341E+02  1.98929E+01
  1.74481E+01 -1.59141E+02  1.60912E+01
  1.76481E+01 -1.58941E+02  9.79223E+00
  1.78482E+01 -1.58741E+02  1.42263E+00
  1.80482E+01 -1.58541E+02 -5.33808E+00
  1.82482E+01 -1.58341E+02 -1.10622E+01
  1.84482E+01 -1.58141E+02 -1.77826E+01
  1.86483E+01 -1.57941E+02 -2.41485E+01
  1.88483E+01 -1.57741E+02 -2.63722E+01
  1.90483E+01 -1.57541E+02 -2.76904E+01
  1.92484E+01 -1.57341E+02 -2.61418E+01
  1.94484E+01 -1.57141E+02 -2.27163E+01
  1.96484E+01 -1.56941E+02 -1.80158E+01
  1.98484E+01 -1.56741E+02 -1.17161E+01
  2.00485E+01 -1.56541E+02 -5.84843E+00
  2.02485E+01 -1.56341E+02 -8.15935E-01
  2.04485E+01 -1.56141E+02  3.47911E+00
  2.06486E+01 -1.55941E+02  5.06773E+00
  2.08486E+01 -1.55741E+02  5.30417E+00
  2.10486E+01 -1.55541E+02  4.39316E+00
  2.12486E+01 -1.55341E+02  3.04323E+00
  2.14487E+01 -1.55141E+02  1.10018E+00
  2.16487E+01 -1.54941E+02  3.43039E-01
  2.18487E+01 -1.54741E+02 -2.54378E+00
  2.20488E+01 -1.54541E+02 -6.38137E+00
  2.22488E+01 -1.54341E+02 -8.23598E+00
  2.24488E+01 -1.54141E+02 -6.94440E+00
  2.26488E+01 -1.53941E+02 -6.72736E+00
  2.28489E+01 -1.53741E+02 -7.55642E+00
  2.30489E+01 -1.53541E+02 -7.64185E+00
  2.32489E+01 -1.53341E+02 -6.67169E+00
  2.34490E+01 -1.53141E+02 -4.50702E+00
  2.36490E+01 -1.52941E+02 -3.30562E+00
  2.38490E+01 -1.52740E+02 -2.22921E+00
  2.40490E+01 -1.52540E+02 -4.83426E+00
  2.42491E+01 -1.52340E+02 -3.56493E+00
  2.44491E+01 -1.52140E+02 -3.24382E+00
  2.46491E+01 -1.51940E+02 -3.00806E+00
  2.48492E+01 -1.51740E+02 -3.70496E+00
  2.50492E+01 -1.51540E+02 -9.36147E+00
  2.52492E+01 -1.51340E+02 -6.99706E+00
  2.54492E+01 -1.51140E+02 -8.39237E-01
  2.56493E+01 -1.50940E+02 -7.52440E+00
  2.58493E+01 -1.50740E+02 -1.89211E+01
  2.60493E+01 -1.50540E+02 -1.51553E+01
  2.62494E+01 -1.50340E+02 -7.87889E+00
  2.64494E+01 -1.50140E+02 -8.41076E+00
  2.66494E+01 -1.49940E+02 -1.07941E+01
  2.68494E+01 -1.49740E+02 -8.45396E+00
  2.70495E+01 -1.49540E+02 -6.10013E+00
  2.72495E+01 -1.49340E+02 -5.13603E+00
  2.74495E+01 -1.49140E+02 -6.66125E+00
  2.76496E+01 -1.48940E+02 -4.02143E+00
  2.78496E+01 -1.48740E+02 -1.97641E+00
  2.80496E+01 -1.48540E+02  1.74578E+00
  2.82496E+01 -1.48340E+02  2.31285E+00
  2.84497E+01 -1.48140E+02  2.11416E+00
  2.86497E+01 -1.47940E+02  3.34203E+00
  2.88497E+01 -1.47740E+02  4.24979E+00
  2.90498E+01 -1.47540E+02  4.99892E+00
  2.92498E+01 -1.47340E+02  3.49705E+00
  2.94498E+01 -1.47140E+02  2.96150E+00
  2.96498E+01 -1.46940E+02  1.83514E+00
  2.98499E+01 -1.46740E+02  2.75017E+00
  3.00499E+01 -1.46540E+02  5.48847E+00
  3.02499E+01 -1.46340E+02  6.22965E+00
  3.04500E+01 -1.46140E+02  7.25378E+00
  3.06500E+01 -1.45940E+02  8.79852E+00
  3.08500E+01 -1.45739E+02  1.24675E+01
  3.10500E+01 -1.45539E+02  1.38940E+01
  3.12501E+01 -1.45339E+02  1.48978E+01
  3.14501E+01 -1.45139E+02  1.45469E+01
  3.16501E+01 -1.44939E+02  1.55837E+01
  3.18502E+01 -1.44739E+02  1.56663E+01
  3.20502E+01 -1.44539E+02  1.55617E+01
  3.22502E+01 -1.44339E+02  1.51700E+01
  3.24502E+01 -1.44139E+02  1.53756E+01
  3.26503E+01 -1.43939E+02  1.56113E+01
  3.28503E+01 -1.43739E+02  1.56111E+01
  3.30503E+01 -1.43539E+02  1.50132E+01
  3.32504E+01 -1.43339E+02  1.45042E+01
  3.34504E+01 -1.43139E+02  1.36862E+01
  3.36504E+01 -1.42939E+02  1.38335E+01
  3.38504E+01 -1.42739E+02  1.40142E+01
  3.40505E+01 -1.42539E+02  1.37484E+01
  3.42505E+01 -1.42339E+02  1.34406E+01
  3.44505E+01 -1.42139E+02  1.12954E+01
  3.46506E+01 -1.41939E+02  9.85909E+00
  3.48506E+01 -1.41739E+02  8.64493E+00
  3.50506E+01 -1.41539E+02  7.68284E+00
  3.52506E+01 -1.41339E+02  6.45174E+00
  3.54507E+01 -1.41139E+02  5.14812E+00
  3.56507E+01 -1.40939E+02  3.31651E+00
  3.58507E+01 -1.40739E+02  1.86246E+00
  3.60508E+01 -1.40539E+02  1.39723E-01
  3.62508E+01 -1.40339E+02 -1.98774E+00
  3.64508E+01 -1.40139E+02 -3.19464E+00
  3.66508E+01 -1.39939E+02 -4.60128E+00
  3.68509E+01 -1.39739E+02 -6.93712E+00
  3.70509E+01 -1.39539E+02 -9.80038E+00
  3.72509E+01 -1.39339E+02 -1.17157E+01
  3.74510E+01 -1.39139E+02 -1.30139E+01
  3.76510E+01 -1.38939E+02 -1.47028E+01
  3.78510E+01 -1.38738E+02 -1.63098E+01
  3.80510E+01 -1.38538E+02 -1.79296E+01
  3.82511E+01 -1.38338E+02 -1.89247E+01
  3.84511E+01 -1.38138E+02 -1.99440E+01
  3.86511E+01 -1.37938E+02 -2.12569E+01
  3.88512E+01 -1.37738E+02 -2.20836E+01
  3.90512E+01 -1.37538E+02 -2.26225E+01
  3.92512E+01 -1.37338E+02 -2.25829E+01
  3.94512E+01 -1.37138E+02 -2.29871E+01
  3.96513E+01 -1.36938E+02 -2.42868E+01
  3.98513E+01 -1.36738E+02 -2.57973E+01
  4.00513E+01 -1.36538E+02 -2.44496E+01
  4.02514E+01 -1.36338E+02 -2.06929E+01
  4.04514E+01 -1.36138E+02 -2.10241E+01
  4.06514E+01 -1.35938E+02 -2.09231E+01
  4.08514E+01 -1.35738E+02 -1.95311E+01
  4.10515E+01 -1.35538E+02 -1.65864E+01
  4.12515E+01 -1.35338E+02 -1.45251E+01
  4.14515E+01 -1.35138E+02 -1.27314E+01
  4.16516E+01 -1.34938E+02 -1.03097E+01
  4.18516E+01 -1.34738E+02 -8.19138E+00
  4.20516E+01 -1.34538E+02 -5.06917E+00
  4.22516E+01 -1.34338E+02 -2.97645E+00
  4.24517E+01 -1.34138E+02 -9.79580E-01
  4.26517E+01 -1.33938E+02  9.44629E-01
  4.28517E+01 -1.33738E+02  3.61009E+00
  4.30518E+01 -1.33538E+02  5.42938E+00
  4.32518E+01 -1.33338E+02  6.70974E+00
  4.34518E+01 -1.33138E+02  7.95481E+00
  4.36518E+01 -1.32938E+02  8.96820E+00
  4.38519E+01 -1.32738E+02  1.04920E+01
  4.40519E+01 -1.32538E+02  1.19977E+01
  4.42519E+01 -1.32338E+02  1.29013E+01
  4.44520E+01 -1.32138E+02  1.28702E+01
  4.46520E+01 -1.31938E+02  1.30716E+01
  4.48520E+01 -1.31737E+02  1.35241E+01
  4.50520E+01 -1.31537E+02  1.38381E+01
  4.52521E+01 -1.31337E+02  1.43557E+01
  4.54521E+01 -1.31137E+02  1.45678E+01
  4.56521E+01 -1.30937E+02  1.42376E+01
  4.58521E+01 -1.30737E+02  1.44138E+01
  4.60522E+01 -1.30537E+02  1.41329E+01
  4.62522E+01 -1.30337E+02  1.26324E+01
  4.64522E+01 -1.30137E+02  1.25994E+01
  4.66523E+01 -1.29937E+02  1.24316E+01
  4.68523E+01 -1.29737E+02  1.07190E+01
  4.70523E+01 -1.29537E+02  1.03619E+01
  4.72523E+01 -1.29337E+02  9.61731E+00
  4.74524E+01 -1.29137E+02  8.62282E+00
  4.76524E+01 -1.28937E+02  7.83319E+00
  4.78524E+01 -1.28737E+02  6.41064E+00
  4.80525E+01 -1.28537E+02  5.42192E+00
  4.82525E+01 -1.28337E+02  4.94047E+00
  4.84525E+01 -1.28137E+02  4.51497E+00
  4.86525E+01 -1.27937E+02  3.94072E+00
  4.88526E+01 -1.27737E+02  2.82053E+00
  4.90526E+01 -1.27537E+02  9.68421E-01
  4.92526E+01 -1.27337E+02  4.79123E-01
  4.94527E+01 -1.27137E+02  1.22783E-01
  4.96527E+01 -1.26937E+02 -3.73468E-01
  4.98527E+01 -1.26737E+02 -3.09349E-01
  5.00527E+01 -1.26537E+02 -8.10553E-01
  5.02528E+01 -1.26337E+02 -2.89966E+00
  5.04528E+01 -1.26137E+02 -3.93816E+00
  5.06528E+01 -1.25937E+02 -2.60457E+00
  5.08529E+01 -1.25737E+02 -2.01273E+00
  5.10529E+01 -1.25537E+02 -1.83261E+00
  5.12529E+01 -1.25337E+02 -2.01579E+00
  5.14529E+01 -1.25137E+02 -3.40956E+00
  5.16530E+01 -1.24937E+02 -3.61573E+00
  5.18530E+01 -1.24736E+02 -2.92856E+00
  5.20530E+01 -1.24536E+02 -3.66338E+00
  5.22531E+01 -1.24336E+02 -4.35060E+00
  5.24531E+01 -1.24136E+02 -4.19157E+00
  5.26531E+01 -1.23936E+02 -4.26260E+00
  5.28531E+01 -1.23736E+02 -3.70385E+00
  5.30532E+01 -1.23536E+02 -3.49002E+00
  5.32532E+01 -1.23336E+02 -3.10366E+00
  5.34532E+01 -1.23136E+02 -4.33586E+00
  5.36533E+01 -1.22936E+02 -5.77888E+00
  5.38533E+01 -1.22736E+02 -4.34827E+00
  5.40533E+01 -1.22536E+02 -4.16572E+00
  5.42533E+01 -1.22336E+02 -4.47943E+00
  5.44534E+01 -1.22136E+02 -4.48161E+00
  5.46534E+01 -1.21936E+02 -3.50449E+00
  5.48534E+01 -1.21736E+02 -3.17008E+00
  5.50535E+01 -1.21536E+02 -5.13427E+00
  5.52535E+01 -1.21336E+02 -3.97027E+00
  5.54535E+01 -1.21136E+02 -2.25766E+00
  5.56535E+01 -1.20936E+02 -1.11343E+00
  5.58536E+01 -1.20736E+02 -2.36465E+00
  5.60536E+01 -1.20536E+02 -3.13854E+00
  5.62536E+01 -1.20336E+02 -1.24117E+00
  5.64537E+01 -1.20136E+02 -3.23828E-01
  5.66537E+01 -1.19936E+02 -5.02429E-02
  5.68537E+01 -1.19736E+02 -1.53228E+00
  5.70537E+01 -1.19536E+02 -1.41985E+00
  5.72538E+01 -1.19336E+02 -1.14126E-01
  5.74538E+01 -1.19136E+02  8.39090E-01
  5.76538E+01 -1.18936E+02  1.57328E-01
  5.78539E+01 -1.18736E+02 -5.81327E-01
  5.80539E+01 -1.18536E+02 -8.50468E-01
  5.82539E+01 -1.18336E+02 -3.83362E-01
  5.84539E+01 -1.18136E+02  1.39972E+00
  5.86540E+01 -1.17936E+02  1.76709E+00
  5.88540E+01 -1.17735E+02  1.09114E+00
  5.90540E+01 -1.17535E+02  9.04576E-01
  5.92541E+01 -1.17335E+02  1.72728E-01
  5.94541E+01 -1.17135E+02  1.84758E+00
  5.96541E+01 -1.16935E+02  2.87982E+00
  5.98541E+01 -1.16735E+02  1.29145E+00
  6.00542E+01 -1.16535E+02  3.39996E-02
  6.02542E+01 -1.16335E+02  7.58461E-01
  6.04542E+01 -1.16135E+02  1.48417E+00
  6.06543E+01 -1.15935E+02  1.54107E+00
  6.08543E+01 -1.15735E+02  1.25795E+00
  6.10543E+01 -1.15535E+02  7.04014E-01
  6.12543E+01 -1.15335E+02  1.20248E+00
  6.14544E+01 -1.15135E+02 -5.28348E-01
  6.16544E+01 -1.14935E+02 -2.68200E+00
  6.18544E+01 -1.14735E+02 -8.45641E-01
  6.20545E+01 -1.14535E+02  2.44272E+00
  6.22545E+01 -1.14335E+02 -6.97853E-01
  6.24545E+01 -1.14135E+02 -2.96157E+00
  6.26545E+01 -1.13935E+02  5.70934E-01
  6.28546E+01 -1.13735E+02  1.14282E+00
  6.30546E+01 -1.13535E+02 -8.12645E-01
  6.32546E+01 -1.13335E+02 -1.39222E+00
  6.34547E+01 -1.13135E+02  3.35477E-02
  6.36547E+01 -1.12935E+02  5.35921E-01
  6.38547E+01 -1.12735E+02 -1.51637E-01
  6.40547E+01 -1.12535E+02 -2.40984E-01
  6.42548E+01 -1.12335E+02  3.21137E-01
  6.44548E+01 -1.12135E+02 -1.70902E+00
  6.46548E+01 -1.11935E+02 -1.60070E+00
  6.48549E+01 -1.11735E+02 -1.62901E+00
  6.50549E+01 -1.11535E+02  4.76236E-01
  6.52549E+01 -1.11335E+02  1.32545E+00
  6.54549E+01 -1.11135E+02 -6.47276E-01
  6.56550E+01 -1.10935E+02 -2.08615E+00
  6.58550E+01 -1.10734E+02 -1.15562E+00
  6.60550E+01 -1.10534E+02 -2.56915E-01
  6.62551E+01 -1.10334E+02  4.80381E-01
  6.64551E+01 -1.10134E+02 -8.06296E-01
  6.66551E+01 -1.09934E+02 -1.08441E+00
  6.68551E+01 -1.09734E+02 -2.37969E-01
  6.70552E+01 -1.09534E+02 -1.17559E+00
  6.72552E+01 -1.09334E+02 -2.33030E+00
  6.74552E+01 -1.09134E+02 -2.69698E+00
  6.76553E+01 -1.08934E+02 -1.74191E+00
  6.78553E+01 -1.08734E+02 -1.85928E+00
  6.80553E+01 -1.08534E+02 -1.80796E+00
  6.82553E+01 -1.08334E+02  4.36191E-02
  6.84554E+01 -1.08134E+02 -1.90404E+00
  6.86554E+01 -1.07934E+02 -1.91277E+00
  6.88554E+01 -1.07734E+02 -6.09976E-01
  6.90555E+01 -1.07534E+02 -1.18952E+00
  6.92555E+01 -1.07334E+02 -2.41661E-01
  6.94555E+01 -1.07134E+02  9.40226E-01
  6.96555E+01 -1.06934E+02  5.56610E-02
  6.98556E+01 -1.06734E+02 -7.98994E-02
  7.00556E+01 -1.06534E+02  1.00101E+00
  7.02556E+01 -1.06334E+02  1.66926E+00
  7.04557E+01 -1.06134E+02  2.56997E+00
  7.06557E+01 -1.05934E+02  9.63984E-01
  7.08557E+01 -1.05734E+02  1.25649E+00
  7.10557E+01 -1.05534E+02  3.95424E+00
  7.12558E+01 -1.05334E+02  1.36055E+00
  7.14558E+01 -1.05134E+02  3.30179E-01
  7.16558E+01 -1.04934E+02  1.86049E+00
  7.18559E+01 -1.04734E+02  2.58204E+00
  7.20559E+01 -1.04534E+02  2.65090E+00
  7.22559E+01 -1.04334E+02  2.85122E+00
  7.24559E+01 -1.04134E+02  3.75251E+00
  7.26560E+01 -1.03934E+02  3.00274E+00
  7.28560E+01 -1.03733E+02  1.51874E+00
  7.30560E+01 -1.03533E+02  1.95982E+00
  7.32561E+01 -1.03333E+02  2.43599E+00
  7.34561E+01 -1.03133E+02  1.98834E+00
  7.36561E+01 -1.02933E+02  6.20477E-01
  7.38561E+01 -1.02733E+02 -1.16819E+00
  7.40562E+01 -1.02533E+02  5.28648E-02
  7.42562E+01 -1.02333E+02  5.88382E-01
  7.44562E+01 -1.02133E+02 -7.36213E-01
  7.46563E+01 -1.01933E+02 -1.85596E-02
  7.48563E+01 -1.01733E+02  6.05469E-01
  7.50563E+01 -1.01533E+02  1.39499E+00
  7.52563E+01 -1.01333E+02  1.63692E+00
  7.54564E+01 -1.01133E+02  3.85025E+00
  7.56564E+01 -1.00933E+02  1.99731E+00
  7.58564E+01 -1.00733E+02  1.43040E+00
  7.60565E+01 -1.00533E+02  2.36022E+00
  7.62565E+01 -1.00333E+02  1.61606E+00
  7.64565E+01 -1.00133E+02  7.31814E-01
  7.66565E+01 -9.99329E+01  6.89227E-01
  7.68566E+01 -9.97329E+01  7.17759E-01
  7.70566E+01 -9.95329E+01 -5.56382E-01
  7.72566E+01 -9.93329E+01  1.76454E-01
  7.74567E+01 -9.91328E+01  1.87662E+00
  7.76567E+01 -9.89328E+01  1.08607E+00
  7.78567E+01 -9.87328E+01 -1.36237E+00
  7.80567E+01 -9.85327E+01  1.14749E+00
  7.82568E+01 -9.83327E+01  5.38945E-01
  7.84568E+01 -9.81327E+01 -1.26595E+00
  7.86568E+01 -9.79327E+01 -6.74016E-01
  7.88569E+01 -9.77326E+01 -5.07409E-01
  7.90569E+01 -9.75326E+01 -2.36393E+00
  7.92569E+01 -9.73326E+01  7.10785E-01
  7.94569E+01 -9.71325E+01  3.21840E+00
  7.96570E+01 -9.69325E+01 -1.04816E+00
  7.98570E+01 -9.67325E+01 -3.74566E+00
  8.00570E+01 -9.65325E+01 -2.22328E+00
  8.02571E+01 -9.63324E+01 -7.36643E-01
  8.04571E+01 -9.61324E+01 -1.48170E+00
  8.06571E+01 -9.59324E+01 -2.53092E+00
  8.08571E+01 -9.57323E+01 -3.33339E+00
  8.10572E+01 -9.55323E+01 -3.83360E+00
  8.12572E+01 -9.53323E+01 -3.44233E+00
  8.14572E+01 -9.51323E+01 -2.03657E+00
  8.16572E+01 -9.49322E+01 -1.57418E+00
  8.18573E+01 -9.47322E+01 -2.78505E+00
  8.20573E+01 -9.45322E+01 -3.44535E+00
  8.22573E+01 -9.43321E+01 -3.98982E+00
  8.24574E+01 -9.41321E+01 -2.15079E+00
  8.26574E+01 -9.39321E+01 -8.43061E-01
  8.28574E+01 -9.37321E+01 -1.34625E+00
  8.30575E+01 -9.35320E+01 -2.69505E+00
  8.32575E+01 -9.33320E+01 -4.93362E-01
  8.34575E+01 -9.31320E+01 -3.57712E-01
  8.36575E+01 -9.29319E+01 -2.06762E+00
  8.38576E+01 -9.27319E+01 -1.31286E+00
  8.40576E+01 -9.25319E+01 -1.09902E+00
  8.42576E+01 -9.23319E+01 -1.73411E+00
  8.44577E+01 -9.21318E+01 -2.25327E+00
  8.46577E+01 -9.19318E+01 -2.66746E+00
  8.48577E+01 -9.17318E+01 -9.16509E-01
  8.50577E+01 -9.15317E+01 -1.25363E+00
  8.52578E+01 -9.13317E+01 -3.45813E+00
  8.54578E+01 -9.11317E+01 -2.87523E+00
  8.56578E+01 -9.09317E+01 -5.99232E-01
  8.58579E+01 -9.07316E+01 -1.40722E+00
  8.60579E+01 -9.05316E+01 -4.25102E+00
  8.62579E+01 -9.03316E+01 -2.41562E+00
  8.64579E+01 -9.01316E+01 -1.25553E+00
  8.66580E+01 -8.99315E+01 -1.88557E+00
  8.68580E+01 -8.97315E+01 -1.13773E+00
  8.70580E+01 -8.95315E+01 -5.81540E-01
  8.72581E+01 -8.93314E+01 -1.55433E+00
  8.74581E+01 -8.91314E+01 -2.25885E+00
  8.76581E+01 -8.89314E+01 -1.29140E+00
  8.78581E+01 -8.87313E+01  6.52056E-01
  8.80582E+01 -8.85313E+01 -4.13625E-01
  8.82582E+01 -8.83313E+01 -2.88763E-01
  8.84582E+01 -8.81313E+01  8.64744E-02
  8.86583E+01 -8.79312E+01 -3.57956E-01
  8.88583E+01 -8.77312E+01 -2.14929E+00
  8.90583E+01 -8.75312E+01 -2.04461E+00
  8.92583E+01 -8.73311E+01 -1.28426E+00
  8.94584E+01 -8.71311E+01 -7.00433E-02
  8.96584E+01 -8.69311E+01  7.57972E-01
  8.98584E+01 -8.67311E+01  2.10384E+00
  9.00585E+01 -8.65310E+01 -3.39575E-01
  9.02585E+01 -8.63310E+01 -6.74385E-01
  9.04585E+01 -8.61310E+01  1.70158E+00
  9.06585E+01 -8.59310E+01  2.42002E+00
  9.08586E+01 -8.57309E+01  2.90142E+00
  9.10586E+01 -8.55309E+01  3.11784E+00
  9.12586E+01 -8.53309E+01  2.19132E+00
  9.14587E+01 -8.51308E+01 -1.31064E+00
  9.16587E+01 -8.49308E+01  1.82277E+00
  9.18587E+01 -8.47308E+01  5.69305E-01
  9.20587E+01 -8.45307E+01 -2.95449E+00
  9.22588E+01 -8.43307E+01  2.53745E+00
  9.24588E+01 -8.41307E+01  5.27834E+00
  9.26588E+01 -8.39307E+01  2.96674E+00
  9.28588E+01 -8.37306E+01  1.68133E+00
  9.30589E+01 -8.35306E+01  8.97546E-01
  9.32589E+01 -8.33306E+01  3.98154E-01
  9.34589E+01 -8.31305E+01  2.00136E+00
  9.36590E+01 -8.29305E+01  1.13071E+00
  9.38590E+01 -8.27305E+01 -1.57908E+00
  9.40590E+01 -8.25305E+01 -6.65844E-01
  9.42591E+01 -8.23304E+01 -4.46852E+00
  9.44591E+01 -8.21304E+01 -3.63938E+00
  9.46591E+01 -8.19304E+01 -1.79683E+00
  9.48591E+01 -8.17304E+01 -2.63961E+00
  9.50592E+01 -8.15303E+01 -2.80828E-01
  9.52592E+01 -8.13303E+01 -5.74273E-01
  9.54592E+01 -8.11303E+01  1.02072E-01
  9.56593E+01 -8.09302E+01  4.72673E+00
  9.58593E+01 -8.07302E+01  4.11640E+00
  9.60593E+01 -8.05302E+01  3.61297E+00
  9.62593E+01 -8.03301E+01  4.84878E+00
  9.64594E+01 -8.01301E+01  3.00997E+00
  9.66594E+01 -7.99301E+01  2.60632E+00
  9.68594E+01 -7.97301E+01  3.33776E+00
  9.70594E+01 -7.95300E+01  2.73465E+00
  9.72595E+01 -7.93300E+01  3.20445E+00
  9.74595E+01 -7.91300E+01  1.35476E+00
  9.76595E+01 -7.89300E+01  1.24682E+00
  9.78596E+01 -7.87299E+01  4.10944E+00
  9.80596E+01 -7.85299E+01 -1.07397E-01
  9.82596E+01 -7.83299E+01 -4.85185E-01
  9.84597E+01 -7.81298E+01 -6.96790E-01
  9.86597E+01 -7.79298E+01  1.37171E+00
